140,3,229.16,256.87,68.64,30.00,0.6727,-1,-1,-1
140,14,0.00,346.13,327.21,192.87,0.9140,-1,-1,-1
140,42,755.37,225.32,86.88,65.00,0.6697,-1,-1,-1
140,45,163.19,279.55,148.50,52.92,0.8743,-1,-1,-1
140,54,694.15,494.34,194.43,45.66,0.6657,-1,-1,-1
140,58,375.72,255.60,14.00,14.02,0.3757,-1,-1,-1
141,3,223.60,256.97,80.61,35.71,0.8045,-1,-1,-1
141,14,0.00,351.24,308.33,187.70,0.9276,-1,-1,-1
141,42,747.59,225.72,88.35,65.47,0.7227,-1,-1,-1
141,45,145.93,280.48,150.63,54.32,0.8524,-1,-1,-1
141,54,690.88,487.73,219.24,52.27,0.7462,-1,-1,-1
141,58,375.30,255.99,14.19,14.16,0.3370,-1,-1,-1
142,3,217.00,257.08,86.27,38.27,0.7734,-1,-1,-1
142,14,0.00,354.76,290.83,184.89,0.9168,-1,-1,-1
142,42,740.58,226.44,88.97,65.21,0.7337,-1,-1,-1
142,45,128.76,281.82,151.19,55.09,0.8848,-1,-1,-1
142,54,690.26,482.04,238.16,57.96,0.7887,-1,-1,-1
143,3,213.88,257.09,88.24,39.08,0.7535,-1,-1,-1
143,14,0.00,358.65,273.01,181.35,0.9061,-1,-1,-1
143,42,732.43,227.09,90.27,65.39,0.8665,-1,-1,-1
143,45,111.51,282.87,151.71,55.85,0.8857,-1,-1,-1
143,54,691.74,476.52,254.05,63.48,0.7960,-1,-1,-1
144,3,212.14,257.14,89.06,39.31,0.7066,-1,-1,-1
144,14,0.00,362.70,252.16,176.69,0.9360,-1,-1,-1
144,42,723.68,227.69,91.38,65.41,0.7948,-1,-1,-1
144,45,93.89,283.25,153.50,57.14,0.9059,-1,-1,-1
144,54,695.28,471.52,264.72,68.48,0.8733,-1,-1,-1
145,3,211.09,257.13,89.50,39.32,0.7804,-1,-1,-1
145,14,0.00,366.65,232.83,173.35,0.9246,-1,-1,-1
145,42,715.11,227.68,93.42,66.03,0.7841,-1,-1,-1
145,45,76.27,283.95,154.02,57.80,0.8899,-1,-1,-1
145,54,700.87,466.89,259.13,73.11,0.8816,-1,-1,-1
146,3,209.73,257.04,90.42,39.49,0.7612,-1,-1,-1
146,14,0.00,371.85,210.78,167.96,0.9030,-1,-1,-1
146,42,706.15,227.57,95.51,66.74,0.8286,-1,-1,-1
146,45,57.87,284.62,156.28,59.19,0.9097,-1,-1,-1
146,54,705.33,461.36,254.67,78.64,0.8982,-1,-1,-1
147,3,209.51,256.91,90.82,39.56,0.8010,-1,-1,-1
147,14,0.00,375.07,190.07,164.93,0.8891,-1,-1,-1
147,42,699.67,227.85,97.70,67.10,0.8377,-1,-1,-1
147,45,40.82,286.17,154.92,59.08,0.8737,-1,-1,-1
147,54,711.46,456.34,248.54,83.62,0.9403,-1,-1,-1
148,3,209.79,257.02,91.04,39.52,0.7593,-1,-1,-1
148,14,0.00,378.06,168.25,161.94,0.8056,-1,-1,-1
148,42,689.93,228.27,99.42,67.82,0.8534,-1,-1,-1
148,45,22.29,287.51,156.35,60.18,0.9058,-1,-1,-1
148,54,722.42,451.82,237.58,86.16,0.9234,-1,-1,-1
149,3,210.97,257.44,90.13,38.90,0.7889,-1,-1,-1
149,14,0.00,386.78,142.39,152.33,0.7330,-1,-1,-1
149,42,680.54,228.41,100.60,68.15,0.8061,-1,-1,-1
149,45,3.78,288.55,158.00,61.38,0.9018,-1,-1,-1
149,54,736.41,447.17,223.59,86.42,0.9153,-1,-1,-1
150,3,211.21,257.59,91.08,39.18,0.7960,-1,-1,-1
150,42,671.81,228.24,102.01,68.84,0.8412,-1,-1,-1
150,45,0.00,290.89,145.81,60.53,0.9016,-1,-1,-1
150,54,751.28,442.70,208.72,86.18,0.8868,-1,-1,-1
151,3,210.59,257.48,91.05,39.07,0.8107,-1,-1,-1
151,42,662.33,228.61,102.96,69.06,0.8367,-1,-1,-1
151,45,0.00,292.64,132.70,60.44,0.9022,-1,-1,-1
151,54,765.21,438.78,194.79,85.06,0.8851,-1,-1,-1
152,3,210.17,257.49,91.70,39.31,0.7703,-1,-1,-1
152,42,652.44,229.07,104.25,69.42,0.7671,-1,-1,-1
152,45,0.00,294.10,122.45,61.32,0.8861,-1,-1,-1
152,54,779.93,434.64,180.07,83.53,0.8749,-1,-1,-1
153,3,210.44,257.60,91.95,39.31,0.7559,-1,-1,-1
153,42,643.49,229.57,105.47,69.81,0.7885,-1,-1,-1
153,45,0.00,295.44,107.18,58.02,0.8530,-1,-1,-1
153,54,793.77,430.68,166.23,81.98,0.8998,-1,-1,-1
154,3,210.24,257.58,92.47,39.48,0.7422,-1,-1,-1
154,42,634.22,230.20,106.14,69.76,0.7890,-1,-1,-1
154,45,0.00,296.52,94.86,56.77,0.8675,-1,-1,-1
154,54,806.69,425.74,153.31,80.37,0.9097,-1,-1,-1
155,3,210.11,257.76,92.94,39.63,0.7622,-1,-1,-1
155,42,624.58,230.75,107.26,69.90,0.8284,-1,-1,-1
155,45,0.00,299.41,79.84,54.46,0.8595,-1,-1,-1
155,54,817.77,421.93,142.23,78.59,0.8840,-1,-1,-1
156,3,210.65,258.08,92.82,39.52,0.7531,-1,-1,-1
156,42,614.81,231.27,108.45,70.10,0.7919,-1,-1,-1
156,54,827.86,418.38,132.14,77.14,0.8869,-1,-1,-1
157,3,210.63,258.22,92.83,39.47,0.8060,-1,-1,-1
157,42,606.42,232.08,109.86,70.20,0.7208,-1,-1,-1
157,54,837.33,414.99,122.67,75.18,0.8774,-1,-1,-1
158,3,210.83,258.51,93.00,39.49,0.8047,-1,-1,-1
158,42,595.94,232.52,111.41,70.75,0.8298,-1,-1,-1
158,54,846.14,411.41,113.86,73.48,0.8823,-1,-1,-1
159,3,210.26,258.26,93.11,39.50,0.8149,-1,-1,-1
159,42,585.46,233.05,112.67,71.04,0.6457,-1,-1,-1
159,54,854.15,408.71,105.85,71.98,0.8770,-1,-1,-1
160,3,209.87,258.35,92.87,39.35,0.8183,-1,-1,-1
160,42,574.58,233.45,113.41,70.97,0.6564,-1,-1,-1
160,54,861.85,404.96,98.15,70.54,0.8546,-1,-1,-1
161,3,209.65,258.30,93.27,39.53,0.8385,-1,-1,-1
161,42,563.89,233.74,115.29,71.70,0.6926,-1,-1,-1
161,54,869.00,401.70,91.00,69.72,0.8649,-1,-1,-1
162,3,209.82,258.51,93.12,39.43,0.8371,-1,-1,-1
162,42,554.02,233.97,115.95,71.71,0.5979,-1,-1,-1
162,54,877.60,398.95,82.40,67.08,0.8764,-1,-1,-1
163,3,209.85,258.60,93.19,39.45,0.8430,-1,-1,-1
163,42,545.17,234.50,116.70,72.10,0.5855,-1,-1,-1
163,54,884.28,395.71,75.72,66.13,0.8497,-1,-1,-1
164,3,209.20,258.59,93.74,39.66,0.8380,-1,-1,-1
164,42,532.72,234.63,118.82,73.03,0.4630,-1,-1,-1
164,54,890.91,392.91,69.09,64.70,0.8374,-1,-1,-1
165,3,209.03,258.64,93.71,39.64,0.8318,-1,-1,-1
165,42,522.33,235.67,117.81,71.75,0.5093,-1,-1,-1
165,54,897.49,389.99,62.51,63.78,0.8446,-1,-1,-1
165,71,519.88,235.32,124.20,72.05,0.4845,-1,-1,-1
166,3,209.06,258.85,93.41,39.43,0.8346,-1,-1,-1
166,42,508.52,235.31,122.19,74.11,0.4724,-1,-1,-1
166,54,903.52,386.13,56.48,62.97,0.7991,-1,-1,-1
166,71,506.93,234.70,128.51,74.56,0.3651,-1,-1,-1
167,3,208.59,258.63,93.50,39.44,0.8187,-1,-1,-1
167,42,496.73,234.46,125.00,75.68,0.4904,-1,-1,-1
167,54,908.65,383.20,51.35,62.70,0.7329,-1,-1,-1
167,71,495.15,233.96,130.73,75.90,0.3491,-1,-1,-1
167,74,0.00,284.81,20.77,19.94,0.3788,-1,-1,-1
168,3,208.15,258.55,93.65,39.45,0.7943,-1,-1,-1
168,42,484.76,234.00,127.43,76.76,0.4730,-1,-1,-1
168,74,0.00,283.26,21.48,21.34,0.3507,-1,-1,-1
169,3,208.40,258.57,93.66,39.47,0.8236,-1,-1,-1
169,42,472.69,233.74,130.12,78.42,0.7195,-1,-1,-1
169,74,0.00,284.04,21.26,20.68,0.3620,-1,-1,-1
169,75,943.47,387.56,16.53,51.42,0.6715,-1,-1,-1
170,3,208.65,258.62,93.39,39.32,0.8116,-1,-1,-1
170,42,460.52,233.30,132.54,79.95,0.7285,-1,-1,-1
170,74,0.00,284.75,20.99,20.05,0.4064,-1,-1,-1
171,3,208.46,258.47,93.72,39.46,0.7981,-1,-1,-1
171,42,449.38,234.69,131.43,79.21,0.7332,-1,-1,-1
171,74,0.00,285.09,20.54,19.47,0.2546,-1,-1,-1
172,3,208.41,258.43,93.17,39.19,0.7898,-1,-1,-1
172,42,439.32,236.42,130.04,77.93,0.6173,-1,-1,-1
173,3,208.32,258.64,92.59,38.92,0.7942,-1,-1,-1
173,42,428.69,238.16,128.36,76.35,0.6916,-1,-1,-1
174,3,208.45,258.79,92.59,38.87,0.8016,-1,-1,-1
174,42,419.10,239.00,130.26,76.78,0.6600,-1,-1,-1
174,74,0.00,284.61,20.57,20.11,0.3687,-1,-1,-1
175,3,208.14,258.45,93.42,39.22,0.8171,-1,-1,-1
175,42,410.68,239.63,133.46,77.55,0.6361,-1,-1,-1
175,74,0.00,284.74,20.37,19.95,0.3252,-1,-1,-1
176,3,208.01,258.16,93.60,39.29,0.8008,-1,-1,-1
176,42,395.48,240.17,133.64,77.49,0.7305,-1,-1,-1
177,3,208.46,258.25,93.19,39.10,0.8256,-1,-1,-1
177,42,382.78,240.39,134.98,78.28,0.6828,-1,-1,-1
177,74,0.00,283.94,20.60,20.72,0.3236,-1,-1,-1
178,3,208.52,258.16,93.59,39.30,0.8476,-1,-1,-1
178,42,370.78,240.85,136.12,78.79,0.6967,-1,-1,-1
178,74,0.00,284.79,20.44,19.86,0.3129,-1,-1,-1
179,3,208.35,257.85,94.20,39.59,0.7958,-1,-1,-1
179,42,357.73,241.10,138.03,79.89,0.7562,-1,-1,-1
180,3,207.52,257.39,94.50,39.75,0.8168,-1,-1,-1
180,42,347.53,241.48,135.21,77.96,0.7534,-1,-1,-1
181,3,207.40,257.23,94.24,39.71,0.8168,-1,-1,-1
181,42,334.59,240.96,138.13,79.65,0.7434,-1,-1,-1
182,3,207.26,256.89,94.43,39.86,0.7456,-1,-1,-1
182,42,323.43,240.56,137.85,79.30,0.7797,-1,-1,-1
183,3,207.89,256.87,93.99,39.72,0.7856,-1,-1,-1
183,42,313.48,241.26,135.07,77.18,0.7890,-1,-1,-1
183,74,0.00,283.18,20.34,19.83,0.2958,-1,-1,-1
184,3,209.54,257.02,93.50,39.48,0.7844,-1,-1,-1
184,42,301.33,241.42,136.61,77.61,0.8014,-1,-1,-1
185,3,209.47,257.64,92.54,39.21,0.7636,-1,-1,-1
185,42,291.93,242.96,135.20,76.33,0.7465,-1,-1,-1
186,3,209.28,257.94,91.82,39.11,0.7983,-1,-1,-1
186,42,280.90,244.18,134.02,74.99,0.6634,-1,-1,-1
187,3,209.85,258.01,88.21,37.60,0.7847,-1,-1,-1
187,42,268.98,245.16,135.84,75.56,0.7607,-1,-1,-1
188,3,212.49,257.88,87.43,36.96,0.6178,-1,-1,-1
188,42,257.55,245.64,137.21,75.99,0.7024,-1,-1,-1
189,3,205.62,257.76,86.52,37.31,0.7767,-1,-1,-1
189,42,244.94,245.72,141.22,77.83,0.6335,-1,-1,-1
190,3,200.29,257.59,81.87,36.45,0.4998,-1,-1,-1
190,42,230.44,246.69,142.29,77.93,0.5261,-1,-1,-1
